ts	imei	mwra	p.android.chrome	p.android.settings	p.android.documentsui	p.system	p.android.externalstorage	p.android.packageinstaller	p.android.gm	p.dogalize	p.olauncher	p.process.gapps	p.google	p.android.defcontainer	p.android.vending	p.simulator	p.gms.persistent	p.katana	p.inputmethod.latin	p.android.gms	p.notifier	p.browser.provider
2018-05-11 10:26:00	3590433799317661016	0.00000	15.21627	16.25979	12.93432	11.54802	12.90084	8.98922	11.99460	50.58650	59.64240	70.31859	71.42350	8.03981	21.21882	74.83023	2.70231	62.98039	22.82135	91.02396	62.67409	81.90962
2018-05-11 10:27:00	863033069630348925	1.00000	10.35376	7.22358	11.94547	11.28775	16.11703	10.48071	13.32973	52.20942	49.46528	39.63536	83.22307	51.13886	23.58365	62.74616	90.06837	26.06366	27.55411	11.30782	65.14695	31.81924
2018-05-11 10:28:00	863033069630348719	0.00000	15.00313	12.27278	14.57868	10.98081	11.88165	11.83260	13.76949	47.02378	73.42919	52.32324	42.30220	52.95902	1.93174	39.43090	82.55745	27.65193	84.14104	11.38902	91.89521	88.52515
2018-05-11 10:29:00	863033069630348388	1.00000	13.97397	9.60011	9.03627	12.15659	10.30625	16.91603	7.18755	51.57766	37.40592	53.68780	62.29547	72.41618	70.76624	68.16272	40.42018	9.29660	35.84805	76.30433	59.75378	89.23921
2018-05-11 10:30:00	3590433799317661214	0.00000	13.39367	14.78926	11.38949	8.53029	12.39193	10.29318	12.50852	48.49328	50.53950	35.91598	72.17333	93.01383	52.31644	60.91870	78.43496	36.78448	73.22901	0.95182	77.94126	30.91886
2018-05-11 10:31:00	3590433799317661784	0.00000	10.19533	14.07818	9.87127	11.69496	15.29862	12.55145	13.01607	58.71569	70.34343	41.85649	63.97150	26.09141	35.19134	51.49858	12.05695	66.29755	76.85901	22.77412	98.76162	82.36625
2018-05-11 10:32:00	359043379931766767	1.00000	9.75323	10.16885	16.96825	14.31670	8.63827	14.80135	12.40667	67.60102	43.06128	63.19650	37.59715	73.23675	72.66884	25.21597	16.65107	60.89101	28.67661	6.67049	49.71006	75.47872
2018-05-11 10:33:00	3590433799317661891	1.00000	11.97919	8.07390	10.90100	14.94970	9.29146	13.14719	9.64611	52.95450	6.83742	59.64783	31.83366	88.47864	94.93995	98.32069	5.09190	30.48447	43.81448	26.79608	6.43334	70.05902
2018-05-11 10:34:00	3590433799317661040	1.00000	12.18747	8.51179	10.24530	11.80313	14.48843	12.42797	14.64582	42.41606	57.20097	44.39949	2.48162	27.44094	4.70820	57.89348	58.60436	59.98464	2.27208	70.24063	70.08981	67.52016
2018-05-11 10:35:00	8630330696303481305	1.00000	9.06721	6.97030	12.05617	12.06840	13.53785	13.00297	10.83359	79.96773	63.30967	40.72199	98.22325	7.66921	37.14583	12.52527	52.94806	81.49941	59.02477	44.43453	17.52554	39.95466
2018-05-11 10:36:00	359043379931766684	1.00000	9.19445	9.57098	17.28846	14.28600	9.76798	14.39174	10.96372	43.34472	75.78308	49.29404	24.68444	31.53475	31.79820	75.44583	4.73591	89.75155	5.14307	76.16564	76.19299	27.90622
2018-05-11 10:37:00	8630330696303481362	1.00000	12.09194	11.66362	11.98085	12.46291	12.18777	13.64269	10.42912	40.48455	32.80004	49.71464	42.65393	37.40637	49.08542	65.82687	32.21571	97.35811	44.75423	73.91199	99.27995	97.36879
2018-05-11 10:38:00	359043379931766478	1.00000	10.32393	7.64518	11.97388	16.39116	11.80246	15.01924	8.84710	62.22123	70.25325	46.64869	32.62280	10.74802	28.11447	40.09481	97.44678	17.63583	54.23986	44.17689	54.13042	43.52715
2018-05-11 10:39:00	3590433799317661321	1.00000	14.22140	11.01425	8.51512	13.73830	10.32853	16.42865	9.10057	86.85052	39.45917	36.57204	78.40442	92.02998	89.31317	59.66956	10.57353	51.63697	16.14104	22.29676	91.61907	32.26315
2018-05-11 10:40:00	863033069630348263	1.00000	10.50865	10.10072	13.92803	13.87970	8.57720	14.89914	8.98729	62.27533	42.19356	52.99153	8.91822	59.83402	47.84256	32.21279	96.45360	26.62706	85.89059	92.60778	31.78269	75.08346
2018-05-11 10:41:00	3590433799317661529	1.00000	15.30003	9.63692	10.66227	14.19809	7.59885	14.79990	9.81481	70.07412	50.44992	45.32983	21.37831	87.42286	53.62256	95.24476	34.91047	31.69454	61.65785	18.22846	62.07776	13.25905
2018-05-11 10:42:00	3590433799317661677	0.00000	10.75346	13.01889	12.03338	7.04935	13.91797	14.52466	18.36437	44.96416	68.52709	29.68571	78.63269	16.27124	90.00258	91.57898	60.21564	66.72645	66.18133	77.49119	8.33574	54.90307
2018-05-11 10:43:00	8630330696303481735	0.00000	12.64221	11.63529	13.04522	8.18124	14.51137	14.49303	17.27491	67.99513	47.78754	36.14735	10.94835	17.37280	2.02256	42.50289	70.98467	51.67592	60.04159	96.27046	3.50203	6.35229
2018-05-11 10:44:00	359043379931766858	0.00000	12.81575	15.49866	16.35557	12.60137	9.94296	9.00372	11.00994	62.31489	33.77587	61.46711	0.16027	26.08516	41.13150	90.44529	1.92385	16.21468	21.02166	52.48741	19.78004	63.23803
2018-05-11 10:45:00	863033069630348172	1.00000	6.87988	15.40443	15.14604	12.61976	8.29509	17.44189	9.11661	83.94105	52.78805	48.14790	18.55393	67.71781	21.52536	23.47322	33.71496	24.24290	36.79145	20.34823	93.85265	51.26280
2018-05-11 10:46:00	3590433799317661651	1.00000	14.20023	8.29851	14.69407	12.92813	14.64157	16.82138	12.81732	63.54926	33.27097	41.43613	55.75602	84.65981	85.56802	99.39298	86.74783	97.24571	35.53539	22.49068	8.85492	33.88821
2018-05-11 10:47:00	863033069630348503	0.00000	12.24967	11.90078	11.02206	11.52213	12.57430	7.54331	13.79464	29.03177	79.08541	49.67354	18.80707	7.46769	14.77987	62.73718	84.81973	93.86743	74.23887	58.18771	71.89102	36.54058
2018-05-11 10:48:00	8630330696303481552	1.00000	10.41633	8.69873	11.76882	17.31034	7.90569	15.04183	8.71587	38.95362	33.70062	69.11896	18.29781	34.19643	16.98908	28.95228	11.80750	27.92258	99.34933	63.76142	43.45464	95.28985
2018-05-11 10:49:00	3590433799317661693	1.00000	12.47059	8.50432	9.36751	12.27776	10.13708	12.93558	12.25582	52.25957	68.60326	48.57285	79.98686	8.79066	84.14546	43.52463	42.00932	60.58243	46.02732	47.94481	73.28545	45.36094
2018-05-11 10:50:00	863033069630348388	0.00000	12.77464	13.87746	10.54166	10.88868	9.17402	12.32590	13.68122	50.68447	55.15216	67.70510	72.76003	91.67727	86.31944	19.21326	42.78285	27.63830	72.80435	46.76217	0.18983	48.83810
2018-05-11 10:51:00	3590433799317661636	1.00000	13.68104	9.54846	13.42772	13.50712	12.08954	13.33396	10.03912	37.49266	68.46191	55.90549	15.76940	88.17635	88.18043	24.91190	5.53267	55.50375	3.19507	70.81705	26.28709	13.50457
2018-05-11 10:52:00	8630330696303482071	1.00000	8.71452	11.18410	16.42181	15.66329	8.13391	15.41400	10.30228	56.11450	64.20776	35.74688	13.59331	31.54031	51.00057	17.67790	56.25260	9.56586	62.52840	25.48304	98.91017	98.73861
2018-05-11 10:53:00	863033069630348677	1.00000	7.16710	13.14824	15.23241	11.22093	9.27506	15.49667	10.04501	65.97993	51.01423	46.68597	51.94407	67.52670	52.39692	73.05110	70.38870	76.90321	66.35336	0.55310	40.78518	92.12386
2018-05-11 10:54:00	3590433799317661453	1.00000	11.86892	9.17634	8.24709	15.87417	9.66575	11.24121	8.83213	51.07671	51.98732	58.73308	2.70675	95.46353	23.12554	55.71490	63.31246	73.34571	42.05466	73.25464	71.28083	61.76479
2018-05-11 10:55:00	3590433799317661842	0.00000	11.62168	7.76068	9.40476	14.97350	11.48431	9.46653	8.62634	46.52248	34.60684	47.19363	84.07096	88.67864	94.43375	7.09669	94.45343	2.40286	12.02784	8.22959	87.11211	6.19425
2018-05-11 10:56:00	8630330696303481610	0.00000	11.89345	16.67841	12.68204	8.02114	14.56198	17.64458	16.45113	65.22777	62.09520	62.38550	4.02774	9.15634	29.21599	7.79397	63.10137	91.81598	61.73835	38.75884	98.23301	30.39837
2018-05-11 10:57:00	3590433799317662493	0.00000	8.98017	15.47970	9.45606	14.59869	15.16507	15.50109	9.05773	55.27376	50.96824	40.62991	74.71439	99.62344	0.72670	65.67307	84.55584	43.65733	92.57610	87.93289	39.70455	54.25476
2018-05-11 10:58:00	863033069630348891	0.00000	13.92931	14.44225	11.43017	12.43968	10.34754	10.52813	13.18414	30.17007	56.75989	49.99274	82.37203	33.80050	6.88528	12.26547	57.78792	18.43976	64.26282	76.67857	46.42599	11.84713
2018-05-11 10:59:00	359043379931766320	0.00000	8.68908	14.08684	14.43833	12.96989	9.55754	13.19184	9.39253	71.74719	46.14307	63.76409	99.14446	68.75680	84.12627	23.27680	33.28429	22.90900	66.46457	65.80040	85.13974	96.59929
2018-05-11 11:00:00	359043379931766460	1.00000	9.29189	13.27633	13.76635	17.33861	7.61763	11.91962	9.27731	62.34665	35.95617	21.08011	24.48654	88.94251	92.68098	0.20142	69.08627	63.13976	13.91737	62.47139	38.63710	46.45867
2018-05-11 11:01:00	3590433799317661925	0.00000	15.88219	12.65326	13.08430	8.39054	12.42828	5.27014	13.12134	48.77132	33.75223	33.19535	62.01120	92.82210	73.05370	76.90696	22.79064	7.29831	71.23325	96.28536	52.20933	90.33768
2018-05-11 11:02:00	3590433799317661917	0.00000	14.91271	12.69858	13.76700	9.23236	8.65480	12.08892	12.92271	36.98843	48.90036	37.74115	95.16803	74.17124	67.07148	89.78190	16.73520	35.89042	89.50615	85.09854	90.22799	37.42557
2018-05-11 11:03:00	3590433799317662329	0.00000	7.74413	10.31405	15.06537	14.17035	10.32523	12.65317	10.84123	52.56511	45.72988	39.92396	23.18219	17.09329	77.44983	36.79155	83.58844	82.83086	90.75606	30.23486	75.32496	19.95452
2018-05-11 11:04:00	8630330696303482329	0.00000	8.14402	16.87395	7.26469	9.80232	14.34804	16.64398	11.43534	44.74073	67.51593	57.81696	41.87844	91.06379	40.90968	33.01540	86.47158	45.48130	19.46904	22.28140	45.76867	47.66660
2018-05-11 11:05:00	359043379931766965	1.00000	11.20947	11.14500	13.84252	12.23960	8.41608	15.94519	11.72119	50.03469	42.43840	45.83009	12.85779	75.44653	96.19106	11.91379	18.71500	35.47848	45.16869	81.34615	60.18250	93.78283
2018-05-11 11:06:00	3590433799317661248	1.00000	18.32162	12.35590	11.12438	9.28628	12.01979	16.14429	14.83338	65.99507	53.43333	76.22150	34.51931	56.18962	43.35128	12.13339	72.19640	89.50576	51.59051	73.17222	46.55579	11.26384
2018-05-11 11:07:00	8630330696303481958	0.00000	17.37360	19.19738	19.93098	11.48207	8.69967	4.08593	11.10734	39.32800	15.90848	34.09951	36.39092	66.33304	26.46985	26.62003	53.37691	40.92900	56.91280	63.02617	51.07989	89.49281
2018-05-11 11:08:00	3590433799317661321	1.00000	15.01208	13.62264	10.78926	13.44046	9.39140	17.15708	9.46229	49.20729	56.17212	53.10559	37.08419	62.92553	89.31017	78.74302	48.11061	24.79213	62.95607	42.67791	2.77727	26.81553
2018-05-11 11:09:00	863033069630348347	1.00000	10.28681	9.11536	14.39801	14.36163	12.66723	17.56522	10.82890	54.00762	59.57585	33.12775	84.45118	80.24791	37.38338	33.77604	86.12146	78.16402	83.25233	68.02017	13.00467	12.24743
2018-05-11 11:10:00	3590433799317661198	1.00000	11.76696	7.58299	8.08432	11.98531	12.57572	10.43915	9.22454	31.77834	47.82927	45.25672	65.69286	96.44909	85.48832	48.50198	46.50330	71.23643	29.12957	88.11758	82.45442	7.70207
2018-05-11 11:11:00	359043379931766742	1.00000	14.65363	11.29155	9.05805	15.37635	11.07890	13.57236	11.97181	70.93508	68.79526	58.54853	63.71734	16.12745	29.14187	36.93563	14.69318	91.38882	43.84248	36.36257	14.29454	57.02544
2018-05-11 11:12:00	8630330696303481198	1.00000	8.44108	8.51101	13.19026	10.57399	14.05351	12.90445	11.56918	16.38141	49.32694	54.72383	88.95059	96.10806	95.65697	0.37065	8.50847	17.97337	73.20232	75.94707	26.28431	0.08947
2018-05-11 11:13:00	3590433799317661933	0.00000	8.94833	12.02607	7.85137	10.44300	10.16252	11.83214	14.05846	53.65365	55.23276	58.15075	47.91119	29.89398	94.84836	40.22666	44.92254	50.01796	98.69336	98.61067	29.67621	6.19740
2018-05-11 11:14:00	3590433799317662097	0.00000	13.18540	12.18763	13.16710	9.60004	8.66571	9.79298	15.44544	54.17653	51.78554	36.43014	65.41267	73.95216	60.45296	14.73792	17.56651	15.93712	8.57838	22.73203	74.08488	81.34522
2018-05-11 11:15:00	8630330696303482394	1.00000	10.63689	12.03625	9.41606	12.86501	11.54538	11.92941	9.79106	51.12207	63.31625	45.77911	82.81524	32.82652	33.44670	80.91500	6.42165	78.06819	48.66247	90.18044	1.20834	25.49701
2018-05-11 11:16:00	8630330696303481164	1.00000	5.08130	8.24345	17.27544	14.80636	9.80722	13.78922	9.90444	72.48475	54.33758	57.07218	36.78532	66.33541	58.85977	27.71203	11.07870	87.22943	52.70628	97.50887	43.73118	73.94140
2018-05-11 11:17:00	8630330696303481610	1.00000	13.07400	11.05755	11.50229	15.89662	10.71460	12.54409	9.54260	70.73959	45.74270	42.37217	57.28161	38.33561	20.24668	12.01373	97.81619	79.49228	56.97098	34.85558	19.71871	3.15404
2018-05-11 11:18:00	3590433799317662477	1.00000	11.62034	13.01161	15.60691	11.97255	10.42190	12.77777	10.92001	42.32652	66.27396	77.54898	92.37529	83.40672	47.01176	59.75497	99.74654	90.24343	35.06346	77.78799	9.24484	33.06699
2018-05-11 11:19:00	863033069630348115	1.00000	8.03873	8.35589	13.15135	14.87220	10.26502	13.42988	8.47453	52.48016	59.91428	43.18949	86.81356	96.73950	3.05225	41.96498	13.45632	61.28442	52.47407	39.18718	46.19884	16.60995
2018-05-11 11:20:00	863033069630348412	0.00000	14.47002	14.55902	14.63997	12.11613	9.18053	6.46448	12.62921	73.91353	53.18046	50.04995	84.63391	46.27703	39.53012	63.65940	99.44072	47.29184	74.61980	68.41352	35.00155	57.58961
2018-05-11 11:21:00	3590433799317661677	1.00000	16.04150	9.81128	9.76411	14.13689	9.01413	14.97749	10.03893	66.89773	53.41788	54.09131	46.73044	8.80980	2.08155	29.00293	58.29768	8.81986	44.76565	60.95884	4.61205	45.69510
2018-05-11 11:22:00	863033069630348065	0.00000	13.93731	14.03076	14.35457	13.05021	7.42761	9.89156	11.97042	41.45767	40.61842	61.57573	11.58203	22.35937	53.09768	81.12719	23.89353	25.77174	97.93394	98.74168	88.51121	91.39900
2018-05-11 11:23:00	8630330696303481271	0.00000	14.13006	11.13034	9.48231	13.53570	8.12534	14.26127	7.64343	50.61648	43.69634	32.20975	90.37327	60.47726	53.63535	46.57691	16.75521	68.14401	3.52544	34.00557	24.98415	82.12025
2018-05-11 11:24:00	8630330696303481214	0.00000	11.87117	15.03062	15.70440	11.63717	9.21609	9.94746	14.66149	52.52232	50.61879	51.73567	24.78878	36.40299	78.03742	20.18875	25.77644	90.73121	21.84167	86.05335	99.16606	95.92975
2018-05-11 11:25:00	3590433799317661909	1.00000	8.35704	10.83479	12.55667	16.27942	8.08801	14.32393	10.13673	55.79685	44.95394	54.35501	4.41923	37.85129	25.96386	20.26729	21.63380	67.54444	55.29393	50.08486	75.16711	78.82128
2018-05-11 11:26:00	359043379931766320	0.00000	15.81285	12.29394	10.39912	12.50948	12.69912	15.46977	9.82598	76.44585	49.56835	58.52218	86.80094	99.05834	73.40830	15.93375	18.66280	15.81595	74.75024	85.90434	98.89323	30.62031
2018-05-11 11:27:00	359043379931766296	0.00000	15.88851	18.38054	15.46864	10.64246	12.48238	3.27025	11.38714	57.40526	31.35259	37.17332	37.99980	6.80946	27.24134	42.34687	78.89994	87.85731	10.55574	73.97284	29.71322	92.35113
2018-05-11 11:28:00	359043379931766627	0.00000	12.84729	12.65993	15.29710	8.65253	9.70821	9.69110	14.99166	54.93227	50.69932	61.18331	54.08738	29.75528	98.10646	57.99424	21.54716	63.07289	99.62009	19.14786	91.93706	15.91191
2018-05-11 11:29:00	8630330696303482360	1.00000	18.44609	15.30461	9.36081	11.09107	14.13868	16.00713	11.30533	59.14130	39.22275	40.80892	28.16543	77.97413	32.11776	3.87051	34.98423	18.42076	71.12751	87.93391	22.37816	79.87210
2018-05-11 11:30:00	863033069630348784	0.00000	13.56084	13.28671	10.07136	11.97804	11.11170	12.29298	13.82603	53.87153	51.84422	30.07661	77.67506	63.51867	7.41601	70.45448	55.99336	7.00113	57.48948	23.38404	91.61702	19.04047
2018-05-11 11:31:00	863033069630348263	1.00000	14.72913	10.47152	13.22474	13.54995	9.37812	13.87759	11.85171	76.24757	34.10470	63.44997	70.88657	99.04978	15.09034	37.18684	75.08040	83.43616	26.29734	6.25143	37.74885	95.84698
2018-05-11 11:32:00	3590433799317661511	1.00000	16.11532	11.10909	10.55328	11.18120	10.96526	17.56874	6.77924	60.41372	29.42093	55.35997	62.51782	44.84666	33.56395	45.29199	2.97768	43.57470	87.24858	42.49872	85.71837	1.92680
2018-05-11 11:33:00	359043379931766023	0.00000	13.72063	17.19320	11.65327	14.63239	16.54824	8.02488	12.59158	41.91618	56.48683	82.39150	80.24463	79.53555	86.65190	26.20673	50.33838	6.93146	21.75786	36.99325	7.19810	79.31300
2018-05-11 11:34:00	3590433799317661636	1.00000	6.08749	15.07139	13.03149	13.81007	10.60979	14.87873	9.08441	22.75718	44.12494	32.12828	51.81263	54.32124	11.24810	30.86831	17.76907	56.03266	28.46562	83.78858	77.24820	44.30811
2018-05-11 11:35:00	3590433799317661149	1.00000	13.98814	12.65236	8.85283	11.27458	13.49399	16.16524	9.91518	57.93399	61.08683	67.52648	29.95483	99.69712	40.15095	97.65920	29.04482	56.18073	97.93578	34.81666	58.10346	88.52922
2018-05-11 11:36:00	359043379931766247	1.00000	9.54709	9.56173	12.68347	12.36195	8.44935	16.48047	10.26489	51.18982	49.07490	54.82453	36.55015	19.03704	19.82557	18.57308	17.76365	75.21543	31.59968	79.26251	44.48482	86.53638
2018-05-11 11:37:00	359043379931766536	1.00000	15.76681	12.63733	11.34861	13.94417	11.17989	18.20228	8.15041	67.68269	45.75981	53.61145	31.23051	45.80945	98.30489	96.56796	4.24238	27.31935	87.91345	19.63788	34.35778	4.58262
2018-05-11 11:38:00	359043379931766544	0.00000	11.61843	13.89544	8.51950	13.03118	15.93261	13.94923	9.37920	57.08390	58.43513	57.14543	83.26261	55.87384	49.42405	55.89483	38.64679	41.31991	45.21389	97.38568	66.68945	29.17904
2018-05-11 11:39:00	8630330696303481750	1.00000	15.06212	13.24719	7.73011	12.42727	12.14317	14.56567	11.63226	69.07434	40.37003	62.54139	46.48100	31.28639	93.31191	9.86102	14.27817	66.77187	47.28717	39.82972	63.42016	51.68947
2018-05-11 11:40:00	359043379931766510	1.00000	12.90662	8.68423	10.26391	11.70625	11.02200	12.73492	10.34630	50.95618	56.03530	70.50721	48.77382	55.06268	54.65172	51.59567	68.32604	62.97270	50.64497	68.80310	18.61846	43.46776
2018-05-11 11:41:00	863033069630348024	1.00000	11.65824	11.47870	17.86961	13.63764	11.11779	18.80759	12.07856	47.69525	47.20586	45.54959	67.09314	19.14034	97.36029	54.23050	84.97484	39.80196	13.06408	5.58458	87.89966	35.07515
2018-05-11 11:42:00	8630330696303482493	1.00000	13.44149	8.10984	11.12587	14.59753	9.51565	14.74504	8.41684	46.97266	45.15846	50.86366	37.42912	34.36669	62.54039	48.69963	68.49141	21.28454	42.55752	69.87389	64.82898	48.11938
2018-05-11 11:43:00	8630330696303482279	1.00000	10.73149	10.06584	9.69345	14.18188	6.79663	11.51765	10.34368	46.08595	49.67344	49.64321	4.58503	81.68952	4.61883	77.03185	43.89737	65.77379	74.49719	17.26760	47.72786	78.12167
2018-05-11 11:44:00	8630330696303481453	1.00000	12.03230	12.72240	10.60974	12.51892	9.37554	12.92934	11.65582	76.01755	85.75935	44.05784	22.58704	86.62861	51.79285	89.23167	24.35357	65.17527	82.11782	42.48337	55.79052	4.95776
2018-05-11 11:45:00	8630330696303482329	1.00000	12.36467	5.09153	10.21894	13.61250	9.41106	12.33273	13.24510	62.54955	38.57041	59.89796	74.73343	25.09723	26.38326	6.88936	28.59241	61.36335	92.65209	83.01407	47.05757	17.00581
2018-05-11 11:46:00	8630330696303481438	0.00000	18.49572	14.88701	15.68121	8.13311	10.82584	6.12473	13.17048	70.75075	48.75724	37.53012	60.76410	74.73119	17.58751	45.75513	55.55446	98.77881	18.50063	43.90344	91.06460	50.59219
2018-05-11 11:47:00	8630330696303482139	1.00000	12.56604	12.29524	15.20323	10.14038	8.44305	10.40164	16.41089	48.64652	43.06257	38.81575	13.63472	20.64496	64.30849	85.44874	84.11883	61.31147	81.72057	20.23831	23.37718	82.65880
2018-05-11 11:48:00	359043379931766718	1.00000	15.70793	11.22716	11.70729	10.17659	13.56741	15.84299	11.25978	52.85549	61.97273	25.82774	47.89943	7.05135	73.89197	11.15787	41.16906	5.09535	66.75349	26.24965	50.65514	96.83182
2018-05-11 11:49:00	359043379931766718	0.00000	8.47880	14.56397	8.15383	13.00960	13.92550	11.12794	13.34654	54.79092	61.75667	59.15454	90.76624	96.95088	0.82986	55.26377	71.75982	42.17305	2.97612	36.75887	28.10929	16.42200
2018-05-11 11:50:00	8630330696303481958	0.00000	12.09727	11.49711	11.53353	10.58510	10.43078	7.97732	14.89260	33.00695	40.68089	64.97678	65.67516	7.61547	58.93978	28.11371	70.94848	20.23987	82.59651	38.05118	93.29252	32.73470
2018-05-11 11:51:00	359043379931766908	0.00000	6.16572	17.01049	9.07244	9.97718	15.76135	16.61076	14.46417	65.26715	50.48488	50.92968	18.67160	86.98270	52.41759	76.23690	65.55913	5.64730	52.85499	56.58867	71.56999	93.57287
2018-05-11 11:52:00	8630330696303482030	1.00000	8.35956	10.01114	15.03190	17.67247	8.10539	15.30891	6.54431	63.90190	43.60502	40.34999	92.81170	62.89022	11.61878	30.17631	32.38274	67.00823	39.54629	38.92305	41.78771	25.13835
2018-05-11 11:53:00	8630330696303481883	1.00000	11.72555	7.57486	12.63649	16.71518	6.48763	12.71809	10.20010	65.33137	62.17235	55.55455	31.68001	44.85238	49.74603	33.82069	90.31187	40.59176	15.43652	97.13162	66.04044	28.27198
2018-05-11 11:54:00	8630330696303481784	0.00000	14.37452	13.79859	11.99601	11.69511	11.06154	11.36478	12.25195	39.51013	24.89524	44.83584	11.24511	38.77244	47.84511	19.83515	68.96679	64.18088	23.24728	77.87877	43.51352	30.79306
2018-05-11 11:55:00	3590433799317661248	0.00000	6.70387	13.33346	14.84958	13.34709	11.14437	16.09458	11.56456	47.78552	55.90504	70.17389	37.88910	59.00841	61.14444	13.05346	13.35484	97.63990	5.74748	81.45464	27.46276	59.12431
2018-05-11 11:56:00	3590433799317661669	0.00000	12.47589	13.37868	15.79085	9.96539	8.62125	10.31420	13.15528	66.71490	38.65165	48.18463	26.37489	45.97649	61.55347	33.90221	99.63643	50.56974	69.44746	52.10540	4.45169	17.58450
2018-05-11 11:57:00	359043379931766965	1.00000	15.13260	10.49917	9.87104	13.32795	11.31565	12.86411	11.24087	39.53813	56.53327	70.02044	96.32567	81.41681	34.09247	40.92512	74.18945	11.40389	79.61702	72.98523	43.70955	94.92091
2018-05-11 11:58:00	359043379931766445	1.00000	10.02040	7.91341	16.26175	13.51607	11.08303	15.58201	9.63843	64.27454	61.76077	47.41244	17.19318	89.29256	9.52109	23.80324	85.32048	39.59154	5.21738	10.72877	35.49628	98.22719
2018-05-11 11:59:00	8630330696303481123	1.00000	12.18116	12.49345	13.57529	16.04835	10.09524	12.79100	11.42990	54.76982	58.06494	63.05572	69.77219	52.42283	39.82385	86.76926	49.68675	58.87660	89.91820	87.05787	92.40181	13.06288
2018-05-11 12:00:00	359043379931766023	1.00000	15.34667	10.22849	10.35117	10.71491	14.01697	14.31918	11.93338	61.08569	58.23698	46.91418	27.30459	42.58371	57.51909	33.47574	83.82488	34.45067	26.00072	97.59708	1.82302	48.43501
2018-05-11 12:01:00	3590433799317661693	0.00000	14.38347	10.50690	8.52826	8.95350	15.60782	12.91610	14.45624	45.42756	38.12470	75.97164	90.03801	18.53023	78.95324	22.95693	4.94193	93.82802	95.54112	75.00616	54.79464	29.20051
2018-05-11 12:02:00	3590433799317662105	0.00000	13.92188	12.77384	12.05014	7.06451	15.59762	14.31089	15.96303	27.60605	46.67037	40.25049	38.46792	81.09116	74.94233	78.84723	62.77636	93.69889	14.23819	7.16275	34.40275	33.43202
2018-05-11 12:03:00	3590433799317661347	0.00000	16.69260	16.44637	13.33954	8.82452	12.27448	8.04295	10.50582	25.71115	76.61534	45.49368	76.31737	34.08709	61.25661	84.63800	78.72866	23.29505	25.79126	0.56858	8.71440	62.41853
2018-05-11 12:04:00	8630330696303481768	0.00000	13.43031	13.67796	13.10445	9.35459	12.04241	12.13907	14.81058	42.93378	60.55377	49.85056	38.72539	85.59125	44.44348	0.49970	9.23227	51.86601	84.12710	86.93191	74.92259	1.38876
2018-05-11 12:05:00	359043379931766007	1.00000	14.01703	12.01293	10.76804	18.75858	9.11763	12.12268	9.85364	64.05725	57.28865	50.32901	32.47441	86.46517	93.78774	57.62423	62.07970	0.88588	2.53938	2.07613	89.36707	14.65981
2018-05-11 12:06:00	359043379931766361	0.00000	10.15898	13.03052	11.46820	10.93295	15.62021	12.77436	14.53864	56.74794	44.67646	54.76150	60.75339	39.26686	98.19654	32.60071	65.73909	27.54897	61.51511	77.50846	50.45185	20.22006
2018-05-11 12:07:00	863033069630348180	0.00000	14.91260	16.36586	15.82333	12.24263	8.22056	10.77166	14.26179	45.37635	58.19463	47.20455	70.12452	96.72160	15.39983	44.48983	95.12900	66.07518	30.81112	9.69970	26.75720	32.49042
2018-05-11 12:08:00	8630330696303481552	1.00000	14.21146	10.87535	9.16123	12.68665	9.33843	16.91640	8.35648	66.30649	49.33882	52.08129	59.81390	85.51886	56.45824	11.21134	45.82006	27.72371	12.25621	65.90931	27.28672	12.36929
2018-05-11 12:09:00	8630330696303481578	1.00000	7.85897	9.96464	15.63386	11.59692	11.91995	19.25040	11.64718	52.91476	63.68009	33.27860	45.03641	77.06898	94.24202	51.28720	98.90583	93.66030	8.38463	2.94220	27.89003	94.71114
2018-05-11 12:10:00	3590433799317662360	0.00000	11.69417	14.72734	12.76139	8.51566	12.03949	11.70555	14.09139	46.25925	56.20136	15.30149	10.83170	24.94158	88.00203	33.16865	40.63450	36.62878	56.19356	1.70400	50.57651	20.68407
2018-05-11 12:11:00	8630330696303481776	1.00000	12.76346	9.56642	9.66652	13.41300	11.99678	12.70420	10.66654	49.90045	65.49546	76.14902	61.15104	45.91480	44.70963	54.11180	79.43055	0.24852	6.67613	33.61199	83.48329	62.50684
2018-05-11 12:12:00	3590433799317661636	1.00000	14.46593	8.58256	10.34766	13.60436	8.56096	14.31431	13.13849	48.33905	51.71586	52.03231	31.16809	3.58429	33.90189	51.84587	93.38507	41.18310	37.20471	85.92455	83.78633	15.55486
2018-05-11 12:13:00	3590433799317661545	1.00000	12.32073	7.70976	8.50994	12.91828	10.76397	11.93204	8.96715	63.47484	41.13405	46.75629	38.07389	25.09651	17.73043	12.15359	93.24465	69.35114	75.92985	18.97845	60.67047	88.13038
2018-05-11 12:14:00	8630330696303481701	1.00000	15.42491	13.16135	10.45129	15.77805	12.35119	14.75980	8.26761	38.14064	57.38755	54.50614	42.67874	76.98101	14.89437	71.53884	36.36978	49.46048	88.91312	78.84761	45.89856	66.40598
2018-05-11 12:15:00	863033069630348305	1.00000	12.43063	10.21405	8.51246	12.73100	9.17841	14.81298	8.29588	58.85250	43.48937	49.61814	41.61468	50.07475	94.44614	95.69369	99.84480	65.05650	10.83038	32.53723	82.68786	39.30131
